"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","ALL THREE GENES ","NO CHRNB4 ALL THREE GENES","NO CHRNB4 BHLHE22 & CCK","NO CHRNB4 CHAT & CCK","NO CHRNB4 CHAT & BHLHE22","NO CHRNB4 CCK","NO CHRNB4 BHLHE22","NO FLOURESCENCE","BHLHE22 & CCK","CCK","BHLHE22","JUST CHRNB4","CHAT & CCK","CHAT","CHAT & BHLHE22","NO CHRNB4 CHAT","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","25xSil Opal 520 Copies","25xSil Opal 520 Area (µm²)","25xSil Opal 520 Classification","25xSil Opal 520 Cell Intensity","25xSil Opal 520 Avg Intensity","20x Opal 570 Copies","20x Opal 570 Area (µm²)","20x Opal 570 Classification","20x Opal 570 Cell Intensity","20x Opal 570 Avg Intensity","20x Opal 620 Copies","20x Opal 620 Area (µm²)","20x Opal 620 Classification","20x Opal 620 Cell Intensity","20x Opal 620 Avg Intensity","20x Opal 690 Copies","20x Opal 690 Area (µm²)","20x Opal 690 Classification","20x Opal 690 Cell Intensity","20x Opal 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","570","1472","1505","2603","2635","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2056.441","0","371.34818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.48717","98.501526","45.985645","30.772224","0.867297"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","571","1518","1548","2615","2638","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2205.8528","0","375.63187","0","0","0","0","0","1","0.639324","1","175.90536","275.14285","0","0","0","0","0","1","0.958986","1","500.1795","521.5714","113.479965","69.092636","44.387337","28.207872","0.842524"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","572","1520","1553","2637","2662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2170.823","0","540.51416","0","0","0","0","0","1","0.502326","1","149.32776","297.27274","0","0","0","0","0","0","0","0","0","0","114.164955","71.05627","43.10869","29.062656","0.736783"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","573","1576","1608","2641","2679","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1670.1394","0","255.02884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","171.11044","110.831345","60.2791","35.90093","0.77984"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","574","1187","1217","2648","2682","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2210.65","0","371.17957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141.19922","97.90787","43.29135","30.772224","0.811803"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","575","1494","1524","2656","2685","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1836.4077","0","376.32196","0","0","0","0","0","1","0.365328","1","100.60216","275.375","0","0","0","0","0","0","0","0","0","0","124.02881","89.64233","34.386486","26.070913","0.803526"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","576","1417","1446","2662","2700","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2057.101","0","471.1943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137.7286","91.65163","46.076977","33.33658","0.629307"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","577","1396","1429","2677","2709","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2057.543","0","324.61752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143.89351","90.73831","53.155205","33.76397","0.777705"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","578","1237","1268","2686","2714","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2715.4946","0","395.58035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2.922623","1","2150.4111","735.78125","129.82838","92.06262","37.76577","26.925697","0.828523"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","579","1321","1343","2759","2784","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1757.5103","0","280.60727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.68249","65.34802","13.334467","15.813504","0.832791"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","580","1371","1409","2760","2795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1580.4958","0","332.90292","0","0","0","0","0","1","0.410994","1","109.64403","266.77777","0","0","0","0","0","0","0","0","0","0","169.74046","114.301956","55.438503","38.037888","0.67417"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","581","1469","1500","2768","2801","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1759.7864","0","347.88135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.5878","98.91252","47.675285","30.772224","0.887365"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","582","2000","2025","2403","2427","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1514.8118","0","290.7063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.53323","63.749714","31.783524","25.21613","0.737801"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","583","2135","2166","2418","2450","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1608.2521","0","397.57248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.77808","67.72266","61.05542","36.755714","0.853905"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","584","2160","2193","2421","2452","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1896.0304","0","444.69977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","127.49943","59.77677","67.72266","38.678978","0.804788"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","585","2223","2259","2430","2463","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1599.5656","0","323.68408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.45666","1","218.14641","477.7","166.81784","104.07278","62.74506","36.32832","0.902932"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","586","2274","2302","2438","2478","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1349.3038","0","325.84744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150.83475","91.605965","59.22878","39.320065","0.658886"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","587","2154","2185","2445","2471","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1700.5531","0","544.4238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.21822","42.88036","53.337868","33.122883","0.752134"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","588","2055","2094","2444","2480","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1405.758","0","407.10214","29","56.899815","4","47560.3","835.86035","89","57.767467","4","48317.715","836.4174","0","0","0","0","0","0","0","0","0","0","187.91553","117.13325","70.78227","40.388546","0.742893"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","589","2129","2163","2447","2480","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1803.7255","0","397.5247","1","0.45666","1","153.16371","335.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147.95778","80.41779","67.539986","37.824192","0.84821"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","590","2253","2284","2446","2481","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1543.5804","0","381.10977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.639324","1","331.26105","518.1429","128.27574","80.2808","47.99495","34.83245","0.714493"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","591","2088","2121","2460","2495","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1310.1952","0","337.1153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157.54764","106.53874","51.008904","34.61875","0.671135"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","592","2123","2153","2477","2504","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","895.5168","0","193.91112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107.58906","81.69644","25.892612","24.361345","0.764771"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","593","2087","2122","2496","2521","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","735.62317","0","220.9403","3","2.237633","1","774.9517","346.32654","16","14.339119","4","7741.3887","539.87897","0","0","0","0","0","0","0","0","0","0","102.01781","68.08798","33.929825","30.344833","0.620965"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","594","2231","2264","2589","2623","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1492.73","0","296.01465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1.552643","1","972.0004","626.0294","161.84024","106.036415","55.803833","33.33658","0.871807"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","595","2355","2387","2614","2658","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1303.0901","0","291.3218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.050318","1","552.7411","526.26086","200.702","124.16581","76.53619","41.029633","0.733437"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","596","2104","2131","2615","2640","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","792.5932","0","287.74896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.98059","76.581856","17.398739","20.94221","0.616573"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","597","2070","2098","2620","2644","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1455.9028","0","359.1527","2","0.730656","1","200.428","274.3125","15","12.877808","4","7382.774","573.2943","0","0","0","0","0","0","0","0","0","0","92.01696","64.29771","27.719252","25.21613","0.755375"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","598","2069","2101","2640","2671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1068.8862","0","426.32312","0","0","0","0","0","6","5.890912","2","2023.6881","343.52713","0","0","0","0","0","0","0","0","0","0","131.51804","84.93873","46.579304","32.0544","0.691139"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","599","2145","2184","2658","2691","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1694.376","0","378.45413","12","15.34377","3","5864.3345","382.19644","13","16.622417","3","6886.385","414.28296","0","0","0","0","0","3","3.105287","1","1883.6305","606.58826","179.19331","112.018654","67.17466","38.465282","0.731776"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","600","2156","2193","2690","2723","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1869.7445","0","303.95013","4","4.246936","1","1647.172","387.84946","29","18.038063","4","15167.043","840.83545","0","0","0","0","0","0","0","0","0","0","178.18866","109.91802","68.270645","37.610497","0.830303"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","601","2045","2086","2704","2735","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1442.2693","0","334.77112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.410994","1","188.37218","458.33334","181.65929","117.90957","63.749714","37.610497","0.708578"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","602","2180","2204","2731","2753","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1359.8728","0","219.05486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.04781","65.75902","13.288801","15.813504","0.797174"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","603","1715","1749","2401","2431","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1069.788","0","254.77321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.216125","97.862206","27.353924","30.772224","0.50007"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","604","1861","1892","2401","2433","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1163.6302","0","280.49243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.03981","99.59751","46.442307","29.91744","0.86293"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","605","1818","1853","2425","2463","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1108.7598","0","250.83984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","189.69649","116.904915","72.79158","38.892673","0.868463"
"\\10.17.9.46\Neural_Plasticity\Ege\Ege Nikon\Human RNAscope Experiments October 2023\For Final HALO Processing\MHb Experiment Josh Redo\redo of 20x multistitched umixed.nd2","Layer 1","SECOND RUN Indica Labs - FISH-IF v2.1.5 EAY","606","1745","1772","2432","2458","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","947.7129","0","212.47406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.53789","77.44951","19.08838","21.796993","0.631394"
