"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","No Fluoro Nuclei","POU4F1+ Nuclei","SEMA3D+ Nuclei","SEMA3D+POU4F1-","TLE2+ Nuclei","TLE2+POU4F1-","ONECUT2+ Nuclei","ONECUT2+POU4F1-","SEMA3D+TLE2+","SEMA3D+TLE2+POU4F1-","SEMA3D+ONECUT2+","SEMA3D+ONECUT2+POU4F1-","TLE2+ONECUT2+","TLE2+ONECUT2+POU4F1-","SEMA3D+TLE2+ONECUT2+","POU4F1-SEMA3D+TLE2+ONECUT2+","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","SEMA3D - 570 Copies","SEMA3D - 570 Area (µm²)","SEMA3D - 570 Classification","SEMA3D - 570 Cell Intensity","SEMA3D - 570 Avg Intensity","TLE2 - 620 Copies","TLE2 - 620 Area (µm²)","TLE2 - 620 Classification","TLE2 - 620 Cell Intensity","TLE2 - 620 Avg Intensity","ONECUT2 - 690 Copies","ONECUT2 - 690 Area (µm²)","ONECUT2 - 690 Classification","ONECUT2 - 690 Cell Intensity","ONECUT2 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","406","1806","1837","1443","1474","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2536.7002","0","247.90895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","143.70308","93.08569","50.617382","31.074028","0.939878"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","407","1739","1775","1471","1503","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1916.1777","0","238.37276","2","1.071021","1","1486.2511","1387.6957","0","0","0","0","0","2","1.303852","1","1039.356","797.1429","6","4.097819","2","3504.334","855.1705","166.00826","103.9356","62.07265","36.253033","0.775555"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","408","1845","1879","1477","1505","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2396.6062","0","321.977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","137.97543","93.03912","44.936314","30.858236","0.742741"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","409","1918","1944","1486","1513","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","399.12524","0","118.91242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.583248","1","1346.9253","850.7353","99.884346","74.971466","24.912878","23.305521","0.717057"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","410","1907","1939","1512","1540","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2444.1575","0","169.60448","0","0","0","0","0","0","0","0","0","0","7","4.284084","2","4514.1206","1053.6957","0","0","0","0","0","132.48064","89.59323","42.887405","28.91611","0.757612"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","411","1595","1616","1522","1548","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2548.3013","0","297.65778","0","0","0","0","0","0","0","0","0","0","22","8.6613","4","13542.595","1563.5753","0","0","0","0","0","84.005295","50.617382","33.387913","24.16869","0.801559"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","412","1617","1635","1522","1547","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2791.8813","0","259.1926","0","0","0","0","0","0","0","0","0","0","6","2.235174","2","3808.7834","1704.0209","2","1.396984","1","1185.4805","848.6","72.22407","49.0807","23.143366","20.93181","0.742379"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","413","1698","1739","1524","1549","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2028.4839","0","267.75735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4.470348","2","5683.0234","1271.2709","158.27827","106.12421","52.154064","35.389866","0.606857"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","414","1849","1878","1536","1563","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1319.7406","0","149.67955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106.91583","73.527916","33.387913","25.895023","0.878905"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","415","1969","2000","1546","1579","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1540.9779","0","189.49873","0","0","0","0","0","2","0.372529","1","965.68835","2592.25","0","0","0","0","0","1","0.884756","1","670.2263","757.5263","142.44579","91.78184","50.663948","32.36878","0.758638"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","416","1805","1827","1549","1571","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","740.4257","0","114.31396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2.002343","1","1754.6117","876.27905","74.17984","60.070305","14.109537","15.968598","0.807466"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","417","1829","1863","1552","1580","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2110.569","0","246.03522","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.76004","85.961075","46.798958","31.505611","0.766288"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","418","1900","1927","1555","1580","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1047.6609","0","105.40493","0","0","0","0","0","3","0.791624","1","2219.3418","2803.5293","0","0","0","0","0","0","0","0","0","0","96.065926","71.75841","24.30752","22.01077","0.8812"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","419","1790","1818","1569","1599","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2588.4258","0","381.57712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","111.10678","79.721214","31.38557","30.210861","0.62727"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","420","1981","2015","1572","1605","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2191.5156","0","231.42998","0","0","0","0","0","0","0","0","0","0","4","2.421439","2","2244.7668","927.03845","1","0.325963","1","236.83533","726.5714","164.19217","99.09272","65.09945","35.174072","0.903156"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","421","1608","1647","1573","1608","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1830.4536","0","211.15184","0","0","0","0","0","0","0","0","0","0","120","36.275013","4","72705.74","2004.2927","2","1.350418","1","1110.6953","822.4828","187.98746","114.692375","73.29509","41.432037","0.700336"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","422","1810","1834","1581","1608","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1427.4324","0","141.11597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.84348","63.842163","21.001324","22.01077","0.747651"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","423","1884","1911","1585","1607","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3084.9585","0","278.3808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.21133","54.296104","26.915222","23.737104","0.698603"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","424","1945","1978","1591","1622","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1512.2231","0","208.19469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.396984","1","1162.1042","831.86664","157.11412","98.06827","59.045853","33.23195","0.849581"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","425","1682","1713","1595","1624","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2807.0308","0","358.66953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.09873","75.809654","48.289074","31.505611","0.80531"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","426","1892","1918","1599","1623","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2133.7712","0","303.9443","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.96342","56.019054","31.944365","25.46344","0.782904"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","427","1658","1691","1604","1638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3119.0996","0","542.172","0","0","0","0","0","1","0.325963","1","818.4463","2510.8572","46","20.861626","4","29495.078","1413.8438","35","17.043203","4","21456.275","1258.9344","158.27827","87.17179","71.106476","40.784664","0.677577"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","428","1630","1655","1615","1637","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1289.5148","0","204.43521","0","0","0","0","0","0","0","0","0","0","4","1.629815","2","2228.422","1367.2858","0","0","0","0","0","82.32892","65.05288","17.276033","18.126516","0.806135"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","429","1946","1974","1621","1645","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1056.6702","0","118.88896","0","0","0","0","0","0","0","0","0","0","2","1.117587","1","1037.4468","928.2917","0","0","0","0","0","99.09272","72.550026","26.542694","22.873938","0.859267"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","430","1890","1921","1622","1653","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2797.6826","0","310.59027","1","0.325963","1","409.92163","1257.5714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141.70073","92.85286","48.84787","31.937197","0.734338"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","431","1653","1682","1638","1662","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","3037.0774","0","507.42535","0","0","0","0","0","0","0","0","0","0","5","2.700835","2","2472.8943","915.60345","10","5.029142","3","6329.501","1258.5648","102.11952","72.0378","30.081718","25.031857","0.809143"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","432","1746","1780","1639","1669","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2144.7112","0","404.28406","0","0","0","0","0","0","0","0","0","0","1","0.419095","1","283.0755","675.44446","0","0","0","0","0","143.56337","92.29407","51.269306","33.44774","0.763833"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","433","1727","1749","1646","1670","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1327.7355","0","129.48972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.60536","1","504.8234","833.9231","74.878334","58.859585","16.018747","16.831766","0.897443"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","434","1679","1710","1650","1676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3166.0496","0","443.11505","0","0","0","0","0","6","1.257285","2","3729.2485","2966.111","1","0.512227","1","385.42786","752.4545","9","5.820766","2","5131.401","881.568","126.33391","87.823715","38.51019","27.189775","0.75643"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","435","1797","1835","1671","1706","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2910.837","0","506.89716","0","0","0","0","0","0","0","0","0","0","2","1.071021","1","955.30414","891.95654","2","1.024455","1","795.8617","776.86365","193.20287","114.08701","79.11585","41.000454","0.749266"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","436","1984","2014","1693","1723","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1848.2985","0","465.05148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1.769513","1","1418.4508","801.6053","129.40727","77.765434","51.641838","33.663532","0.800512"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","437","1629","1665","1699","1732","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2033.5088","0","248.55591","0","0","0","0","0","4","0.884756","2","2501.7654","2827.6316","0","0","0","0","0","0","0","0","0","0","179.88495","103.283676","76.60128","39.705704","0.903324"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","438","1784","1823","1705","1738","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1541.1935","0","224.49545","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","192.13185","112.69003","79.44182","39.48991","0.821168"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","439","3588","3613","2024","2050","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2976.7183","0","241.50838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.391884","72.27063","24.121254","21.579185","0.814402"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","440","3670","3706","2065","2096","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1041.8743","0","104.85055","0","0","0","0","0","0","0","0","0","0","62","17.182901","4","37764.105","2197.7725","0","0","0","0","0","162.23639","101.88669","60.3497","37.1162","0.680588"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","441","3630","3661","2090","2112","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2028.8142","0","181.66107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.931323","1","766.525","823.05","95.92622","74.878334","21.04789","22.658146","0.585161"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","442","3643","3675","2110","2137","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2618.212","0","347.77075","0","0","0","0","0","5","0.977889","2","2823.4907","2887.3333","1","0.60536","1","457.74506","756.1539","0","0","0","0","0","121.1185","85.30915","35.809353","28.268734","0.717826"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","443","4437","4468","2837","2862","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1979.7466","0","253.53326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.651926","1","556.279","853.2857","111.339615","81.21133","30.128284","26.326607","0.723604"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","444","4509","4533","2860","2884","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","2537.7048","0","338.19638","0","0","0","0","0","0","0","0","0","0","4","1.816079","2","2293.2888","1262.7693","0","0","0","0","0","78.83646","56.43815","22.398308","20.716019","0.902797"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","445","4525","4554","2872","2902","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2655.6985","0","288.20905","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3.958121","2","3768.783","952.16473","96.531586","63.935295","32.59629","30.642445","0.612244"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","446","4513","4536","2884","2908","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2875.6692","0","358.4948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.465661","1","439.81708","944.5","77.71887","53.923576","23.795292","21.147602","0.835177"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","447","4411","4435","2883","2905","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2800.353","0","353.15182","0","0","0","0","0","0","0","0","0","0","11","5.16884","3","6799.912","1315.5586","7","3.72529","2","4013.721","1077.425","82.23579","61.653553","20.58223","19.852852","0.827437"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","448","4432","4453","2888","2912","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3043.933","0","243.01707","0","0","0","0","0","0","0","0","0","0","7","2.747401","2","4599.942","1674.2881","0","0","0","0","0","73.993576","57.276337","16.71724","17.694933","0.819706"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","449","4477","4511","2899","2924","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3446.7944","0","342.1919","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","273.25003","838.2857","0","0","0","0","0","119.81465","78.13796","41.676685","28.91611","0.759796"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","450","4553","4589","2906","2935","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3318.8584","0","316.68045","0","0","0","0","0","0","0","0","0","0","13","7.078052","3","7740.967","1093.6578","0","0","0","0","0","151.20023","97.928566","53.271652","32.80036","0.768913"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","451","4493","4519","2914","2938","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","2954.8855","0","396.38083","0","0","0","0","0","0","0","0","0","0","6","4.33065","2","3867.4102","893.0323","21","9.872019","4","12825.383","1299.165","78.743324","58.81302","19.930304","20.93181","0.734737"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","452","1059","1087","1730","1758","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1563.6239","0","172.21935","3","1.44355","1","1920.9459","1330.7097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.067245","71.75841","45.30884","30.210861","0.753945"
